"pop","author","genus","species","class","referenced","Ocean","num_individuals","gene_diversity","allelic_richness","global_fst","Ne","long","lat","hupopdens25km","hupopdens50km","hupopdens100km","hupopdens200km","impacts25km","impacts50km","impacts100km","impacts200km"
"Dolby12_TOM","Dolby","Quietula","yCauda","Actinopterygii","from google earth file","Pacific",6,0.712598039215686,5.61942959001783,0.03400445188148,NA,-8808939.12009721,4073984.96160421,4.95878407187468,4.0247279343224,2.76626582190149,17.3966615203631,3.31930516567842,2.62554435192572,2.14649842878645,1.74803792663654
"Dolby12_YAV","Dolby","Quietula","yCauda","Actinopterygii","from google earth file","Pacific",6,0.575686274509804,7.79233511586453,0.221656327665503,NA,-8633883.53451523,4018020.27000657,53.7259489155529,32.125657078624,26.7300903641796,25.1123359852619,1.50336210127318,1.47909542421036,1.45386995280075,1.31564666736343
"Dolby12_ZAC","Dolby","Quietula","yCauda","Actinopterygii","from google earth file","Pacific",7,0.730804488462052,5.70377661554132,0.0398673594036318,NA,-8707277.16480044,3676130.28320307,185.868411426091,49.8748158859301,19.3769954679534,19.1482929805999,1.84470065484404,1.41910071314461,2.01205192059381,2.67977818547096
"Dolby13_ALA","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.429138888888889,3.12651515151515,0.309993300134523,NA,-9314350.56576985,4973025.54928805,2726.54237907632,2216.58623346872,976.122778105755,323.284770236359,1.96336879183785,1.75515129017121,1.41187465230213,1.22548377081937
"Dolby13_ANB","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",5,0.455000000000001,3.65,0.255152909991004,NA,-9282200.61106661,4937028.45854769,627.137718917204,750.070847812295,890.892434573957,320.096878780806,1.88445837177328,1.83944017275926,1.46049220798075,1.24896750243247
"Dolby13_BAN","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",12,0.478541092745638,3.64317945089415,0.2640451717738,34.1,-9197018.19623233,4719351.16777367,305.083214671869,81.8080549884121,107.165989345736,112.29923180458,1.30811411536665,1.15927690451614,1.4183101931166,1.61904496301056
"Dolby13_BAT","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.577083333333333,4.36742424242424,0.0724756266771092,NA,-8912885.50474716,4000006.60837749,0.173452460174069,0.376186719086274,0.749447331217863,1.93903101004352,1.75012295090808,1.74983160960364,1.72271482955489,2.29252434882695
"Dolby13_CAR","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",14,0.421811224489796,3.19123354524956,0.355518229550039,NA,-9426094.50817642,5060264.78870675,204.479810314491,148.721751391984,179.132816204659,284.0664113104,1.47266122604454,1.2132485518695,1.13838549590513,1.33181890562629
"Dolby13_CUA","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",12,0.591752754820937,4.40068972481057,0.0895507104383059,NA,-8912525.33240445,3999938.68935928,0.173002621989969,0.375470172307337,0.750452180699058,1.93952920508559,1.72880991878158,1.73904315108705,1.71702089323382,2.29289094356643
"Dolby13_GNG","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.483333333333333,3.90454545454545,0.223156481549059,NA,-9021151.90749191,4184747.40598628,0.309410543172157,4.55135998756,2.4051882733468,1.61380025332566,0.856110565528042,1.01400551706718,1.51591913625304,2.09946980407563
"Dolby13_MAN","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.471527777777777,3.70984848484848,0.242131107718119,NA,-8999041.36260752,4238764.67015109,0.621994964521651,3.63008337267709,1.43034111130743,1.66675944542047,1.37923874379882,1.31074144227055,1.14638688947216,1.9078855560521
"Dolby13_MOR","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",12,0.374427513774105,2.71400429841169,0.42417174391113,NA,-9533469.7051441,5183231.88343829,105.48932734411,66.2877328783699,29.491550088228,50.699806285937,1.22677680344443,1.1873681684132,1.1098839448763,1.39666488352913
"Dolby13_OJO","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.487499999999999,3.98787878787879,0.216459554665861,109.9,-9012641.2589587,4175269.29062401,0.351533794400475,3.81986781778461,2.26427173579365,1.63278369519598,0.482624018095862,0.608262530633632,1.36911048291983,2.10895848141121
"Dolby13_PPJ","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.520326388888889,4.30606060606061,0.158477986912842,NA,-8834189.42480189,3747832.52627723,11.8773749202379,8.36081236417883,5.49274957359886,11.7795928929602,1.52852060305142,1.84636678790052,2.12508680190387,2.76486122983271
"Dolby13_PSQ","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.438138888888889,3.53863636363636,0.286330825147225,NA,-9246199.61924371,4869289.5101556,962.280911690195,748.847162231899,355.567241591718,322.99675604294,1.82210412860963,1.75688675987802,1.50090250991702,1.33175671338029
"Dolby13_QTN","Dolby","Fundulus","Parvipinnis","Actinopterygii","from google earth file","Pacific",6,0.408333333333333,3.38181818181818,0.343701165446619,8,-9151130.52091016,4533407.01648862,65.865896030548,24.457730293905,7.05449441010529,9.0423245332518,1.81972890640986,1.80536316508232,1.78235306866853,2.22108336036108
"Dolby21_ALA","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",6,0.429138888888889,3.12651515151515,0.165065173736709,NA,-9314441.63386439,4973236.36970708,2733.77530593855,2223.9984225449,975.821416823427,323.109037891509,1.94135647248653,1.75333505306268,1.41057063649264,1.22459535253191
"Dolby21_ANB","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",5,0.455000000000001,3.65,0.0987061780550479,NA,-9314674.07433424,4969404.09706352,2617.8948791348,2113.54412136968,1003.59257762686,327.843501817066,2.2531935983621,1.83913195059114,1.46078085305604,1.25104623091945
"Dolby21_BAN","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",12,0.478541092745638,3.64317945089415,0.109466159151108,34.1,-9197054.15038913,4717707.96051132,307.557691916468,82.5799817302851,98.4723495168378,112.338475957685,1.30951858368001,1.17910339427284,1.43029605801766,1.62747605913974
"Dolby21_CAR","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",14,0.421811224489796,3.19123354524956,0.220152101210896,NA,-9425641.84849615,5060290.40359668,202.993115153493,148.789907217306,179.988733713268,283.654959728262,1.46075207822686,1.20675550588356,1.13457880964722,1.32881036150119
"Dolby21_GNG","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",6,0.483333333333333,3.90454545454545,0.0599892606288411,NA,-8996803.76827439,4205244.81812153,11.183668540438,3.40168924049854,1.86792245578575,1.51229286184659,0.571103680799429,0.860284703633725,1.01967466924577,1.98550355131465
"Dolby21_MAN","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",6,0.471527777777777,3.70984848484848,0.0829492930560103,NA,-8995404.15810463,4235682.70041828,0.505086787978784,3.34961822141037,1.72785293927949,1.66691795404534,1.03481642339446,1.16552901767807,1.08561606472413,1.90080779449919
"Dolby21_MOR","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",12,0.374427513774105,2.71400429841169,0.303225512087366,NA,-9528714.37367275,5181392.78379326,110.299363068431,64.512726789032,28.655134841517,52.0909397189789,1.11254276475823,1.0888861741745,1.05001307239366,1.36426123802061
"Dolby21_OJO","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",6,0.487499999999999,3.98787878787879,0.0518857197721934,109.9,-9008040.46728413,4177204.18534559,0.665540206561702,2.92735831053481,2.16727998805368,1.61922569383675,0.469832223010269,0.556441312339847,1.26900357649402,2.09590733845462
"Dolby21_PSQ","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",6,0.438138888888889,3.53863636363636,0.136432662709887,NA,-9252763.22403111,4870360.51770529,1062.45234465606,835.032843313269,384.058294538555,335.492147624113,2.39449421176012,1.98423780133958,1.5987051995782,1.37877885486767
"Dolby21_QTN","Dolby","Fundulus","Parvipinnis","Actinopterygii","coords in supp","Pacific",6,0.408333333333333,3.38181818181818,0.205852996048504,8,-9148053.12893644,4534018.1664599,54.5149464497983,22.2834420442938,6.76533650783733,8.94291344429659,1.58209093027146,1.67098646944866,1.71079820961112,2.21024703396051
"Dolby22_BAN","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",10,0.35875,2.48548220355496,-0.0405501281594456,NA,-9197054.15038913,4717707.96051132,307.557691916468,82.5799817302851,98.4723495168378,112.338475957685,1.30951858368001,1.17910339427284,1.43029605801766,1.62747605913974
"Dolby22_BNA","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",10,0.2871875,2.12716941533699,0.167016055942046,NA,-9345492.46368642,5001534.99165006,2874.82460469159,2192.72083643859,900.126059317684,303.563511888303,1.83044747110633,1.52078949283867,1.35697277147936,1.20022510034783
"Dolby22_DEV","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",10,0.288125,1.85410521173873,0.164296848290062,3.2,-9455124.57246183,5054579.6585663,385.523014662097,74.8571401998841,92.2910707361531,295.575037230497,2.3696782894733,1.67157000603694,1.45779943322014,1.55821688000021
"Dolby22_FAM","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",12,0.40234375,1.96567407667488,0.0416870438131868,NA,-9246998.88961106,4845372.06892503,1812.5601227982,1135.55277150602,344.045728702651,319.614952622712,2.48417935388691,2.04498081723374,1.66595936968597,1.45067756300252
"Dolby22_GNG","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",10,0.3846875,2.764467392128,-0.115781539864353,94.7,-8996803.76827439,4205244.81812153,11.183668540438,3.40168924049854,1.86792245578575,1.51229286184659,0.571103680799429,0.860284703633725,1.01967466924577,1.98550355131465
"Dolby22_HID","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",10,0.14125,1.43795363885341,0.590306047100985,5.8,-9265226.93748859,4911581.09439447,508.556064056064,448.445626274845,554.978816011711,334.711032169645,1.88781032174184,1.73809570317117,1.46222747607264,1.26917607478698
"Dolby22_MOR","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",9,0.216049382716049,1.73986328214269,0.369665154311192,NA,-9528714.37367275,5181392.78379326,110.299363068431,64.512726789032,28.655134841517,52.0909397189789,1.11254276475823,1.0888861741745,1.05001307239366,1.36426123802061
"Dolby22_QTN","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",12,0.354166666666667,2.26797285769935,-0.0183235612649628,NA,-9148053.12893644,4534018.1664599,54.5149464497983,22.2834420442938,6.76533650783733,8.94291344429659,1.58209093027146,1.67098646944866,1.71079820961112,2.21024703396051
"Dolby22_USB","Dolby","Gillichthys","Mirabilis","Actinopterygii","coords in supp","Pacific",10,0.273125,1.81178926530126,0.207804170721816,NA,-9447810.34580434,5061249.10802322,248.105464507693,78.5402446602445,96.1477847819383,288.292470651678,1.87057943760134,1.46957488717971,1.30788568628675,1.46852453711785
"Dolby23_ALA","Dolby","Quietula","yCauda","Actinopterygii","coords in supp","Pacific",5,0.521176470588236,4.35294117647059,-0.00698126102416974,NA,-9314441.63386439,4973236.36970708,2733.77530593855,2223.9984225449,975.821416823427,323.109037891509,1.94135647248653,1.75333505306268,1.41057063649264,1.22459535253191
"Dolby23_GOL","Dolby","Quietula","yCauda","Actinopterygii","coords in supp","Pacific",7,0.388955582232893,2.59123229711465,0.27488397156526,37,-9448325.92525901,5061744.14512298,242.591951567306,76.9963929838152,93.0323111531102,287.066815177585,1.84287384455111,1.45872823328045,1.30630873222378,1.4684930429088
"Dolby23_MAN","Dolby","Quietula","yCauda","Actinopterygii","coords in supp","Pacific",6,0.619321895424837,6.47860962566845,-0.198628030277165,NA,-8995404.15810463,4235682.70041828,0.505086787978784,3.34961822141037,1.72785293927949,1.66691795404534,1.03481642339446,1.16552901767807,1.08561606472413,1.90080779449919
"Dolby23_MOR","Dolby","Quietula","yCauda","Actinopterygii","coords in supp","Pacific",5,0.315294117647059,2.23529411764706,0.393548364147241,NA,-9528714.37367275,5181392.78379326,110.299363068431,64.512726789032,28.655134841517,52.0909397189789,1.11254276475823,1.0888861741745,1.05001307239366,1.36426123802061
"Dolby23_MRG","Dolby","Quietula","yCauda","Actinopterygii","coords in supp","Pacific",5,0.505882352941177,3.47058823529412,0.0269619275496787,NA,-9260910.86173555,4907170.50485121,578.655639290577,427.404648317758,509.847297773898,333.172767390873,1.79619588442895,1.6571735686018,1.44262042612629,1.26142424282214
"Dolby23_QTN","Dolby","Quietula","yCauda","Actinopterygii","coords in supp","Pacific",8,0.529595588235294,3.54079009226068,0.0184761304062163,23.4,-9148053.12893644,4534018.1664599,54.5149464497983,22.2834420442938,6.76533650783733,8.94291344429659,1.58209093027146,1.67098646944866,1.71079820961112,2.21024703396051
"Drevecky_JimA","Drevecky","Gasterosteus","Aculeatus","Actinopteryggi","coordinates from paper","Multiple",48,0.862557182684892,6.44240323064637,0.00603158909464951,NA,-11876860.7216052,7857938.92952832,0.00238417772715985,1.01687899359934,11.6235364921651,3.50717931516343,1.11527571337033,0.622910299863,0.381789166440733,0.778828638540044
"Drevecky_MudA","Drevecky","Gasterosteus","Aculeatus","Actinopteryggi","coordinates from paper","Multiple",48,0.834743448055824,6.0140273943117,0.0364104891140293,NA,-11876860.7216052,7857938.92952832,0.00238417772715985,1.01687899359934,11.6235364921651,3.50717931516343,1.11527571337033,0.622910299863,0.381789166440733,0.778828638540044
"Drevecky_RS","Drevecky","Gasterosteus","Aculeatus","Actinopteryggi","coordinates from paper","Multiple",48,0.872567259227731,6.67529651004888,-0.0056586169556414,215.3,-11876860.7216052,7857938.92952832,0.00238417772715985,1.01687899359934,11.6235364921651,3.50717931516343,1.11527571337033,0.622910299863,0.381789166440733,0.778828638540044
"Gainsford1_KimbeBay","Gainsford","Amphiprion","Chrysopterus","Actinopteryggi","coordinates from paper","Pacific",46,0.602875974220778,4.50177287016706,NA,30.2,11842311.9307911,-843849.43867105,23.9024215842582,21.9201464647128,13.27779144796,10.7210423627801,2.51882028497788,2.19334653249752,1.70362329213671,2.53735215592378
"Gainsford2_KimbeBay","Gainsford","Amphiprion","Sandaracinos","Actinopteryggi","coordinates from paper","Pacific",160,0.304450016970867,2.48645173921764,NA,61.4,11842311.9307911,-843849.43867105,23.9024215842582,21.9201464647128,13.27779144796,10.7210423627801,2.51882028497788,2.19334653249752,1.70362329213671,2.53735215592378
"Gustafson_Okanogan","Gustafson","Oncorhynchus","Nerka","Actinopteryggi","map on paper","Pacific",96,0.701831325539197,4.2787264145629,0.038985811489829,NA,-9847420.06195043,6478512.73485106,NA,NA,30.0337171227611,59.8071979088581,3.56210214493284,3.81123197546683,3.57167967831304,2.5101578381466
"Gustafson_Redfish","Gustafson","Oncorhynchus","Nerka","Actinopteryggi","map on paper","Pacific",48,0.498294949887731,2.70392129942039,0.313979595622485,16.7,-9847420.06195043,6478512.73485106,NA,NA,30.0337171227611,59.8071979088581,3.56210214493284,3.81123197546683,3.57167967831304,2.5101578381466
"Gustafson_Wenatchee","Gustafson","Oncorhynchus","Nerka","Actinopteryggi","map on paper","Pacific",96,0.712384825642384,4.40923491450018,0.0245431960652417,166.5,-9847420.06195043,6478512.73485106,NA,NA,30.0337171227611,59.8071979088581,3.56210214493284,3.81123197546683,3.57167967831304,2.5101578381466
"Harrison1_CPErskine","Harrison","Plectropomus","Leopardus","Actinopterygii","coords in data","Pacific",75,0.744929142716808,5.17669283416299,0.00882210461192834,98.8,11966584.1622131,-3569206.93869379,0.220567810535431,0.218778790013679,16.5045829155514,4.81404751989882,2.00639968085004,2.55505995190212,2.62493492869622,2.15852246075073
"Harrison1_CPPolmaise","Harrison","Plectropomus","Leopardus","Actinopterygii","coords in data","Pacific",100,0.751125931381042,5.22992827649916,0.00215865560650219,110.7,11958699.4787037,-3577813.27632723,0.220567810038726,0.279063361028882,18.8681784271724,5.35251589297601,2.06902161352517,2.43369289115627,2.36945842574949,2.03239863329862
"Harrison1_CPTryon","Harrison","Plectropomus","Leopardus","Actinopterygii","coords in data","Pacific",100,0.752883220061047,5.25516099659778,-0.000137966532301137,144.9,11968161.0989149,-3531868.65653597,0.220567810146705,0.220567810674046,17.6778035456205,4.66372816097298,2.58220500468363,2.95134743103397,2.956359000576,2.35918042312602
